species,scenario,life_stage,suit_type,flow,suit_acres,timestamp,has_lowering
Late-Fall run Chinook,Alt1,spawn,instream,400,25.71023185158713,2018-11-16T12:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,400,0.6551308503425812,2018-11-16T12:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,400,15.43399586377219,2018-11-16T12:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,400,NA,2018-11-16T12:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,400,NA,2018-11-16T12:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,500,22.405668722119394,2018-11-16T22:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,500,0.4048145023460528,2018-11-16T22:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,500,18.364972982755088,2018-11-16T22:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,500,NA,2018-11-16T22:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,500,NA,2018-11-16T22:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,600,19.75570034313747,2018-11-17T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,600,0.2623972066470412,2018-11-17T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,600,21.87154286820835,2018-11-17T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,600,NA,2018-11-17T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,600,NA,2018-11-17T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,1000,13.313768142450469,2018-11-17T18:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,1000,0.12953182192008614,2018-11-17T18:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,1000,28.49118157811822,2018-11-17T18:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,1000,NA,2018-11-17T18:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,1000,NA,2018-11-17T18:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,3000,3.705802378046523,2018-11-18T04:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,3000,6.73595326465882e-4,2018-11-18T04:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,3000,32.35364996844044,2018-11-18T04:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,3000,NA,2018-11-18T04:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,3000,NA,2018-11-18T04:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,5000,1.4795205355272434,2018-11-18T14:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,5000,7.773385506957921e-5,2018-11-18T14:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,5000,36.475973533969565,2018-11-18T14:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,5000,NA,2018-11-18T14:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,5000,NA,2018-11-18T14:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,6000,1.085996520887712,2018-11-19T00:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,6000,5.15028643499575e-4,2018-11-19T00:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,6000,37.52298501962226,2018-11-19T00:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,6000,NA,2018-11-19T00:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,6000,NA,2018-11-19T00:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,7000,0.826348877770051,2018-11-19T10:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,7000,1.5182524344975703e-4,2018-11-19T10:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,7000,39.21052072507375,2018-11-19T10:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,7000,NA,2018-11-19T10:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,7000,NA,2018-11-19T10:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,9000,0.5391379745426266,2018-11-19T20:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,9000,3.9698265471589446e-5,2018-11-19T20:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,9000,39.52416432238266,2018-11-19T20:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,9000,NA,2018-11-19T20:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,9000,NA,2018-11-19T20:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,10000,0.44345683243469214,2018-11-20T06:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,10000,1.9785005867124028e-5,2018-11-20T06:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,10000,39.407131603518884,2018-11-20T06:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,10000,NA,2018-11-20T06:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,10000,NA,2018-11-20T06:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,11000,0.3632014844231037,2018-11-20T16:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,11000,8.549208905718098e-6,2018-11-20T16:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,11000,40.18684424056896,2018-11-20T16:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,11000,NA,2018-11-20T16:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,11000,NA,2018-11-20T16:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,12000,0.29527374699747805,2018-11-21T02:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,12000,3.181069655623483e-6,2018-11-21T02:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,12000,40.84822687451391,2018-11-21T02:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,12000,NA,2018-11-21T02:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,12000,NA,2018-11-21T02:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,13000,0.2551624566866158,2018-11-21T12:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,13000,1.7243241169665537e-6,2018-11-21T12:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,13000,41.37265801036642,2018-11-21T12:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,13000,NA,2018-11-21T12:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,13000,NA,2018-11-21T12:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,14000,0.22797066257117019,2018-11-21T22:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,14000,1.0130614298322294e-6,2018-11-21T22:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,14000,43.96594835254777,2018-11-21T22:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,14000,NA,2018-11-21T22:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,14000,NA,2018-11-21T22:00:00Z,TRUE
